Inventory_ID,Product_ID,Warehouse_ID,Stock_Units,Reorder_Level,Safety_Stock,Inventory_Date,Stock_Value
INV01594,PROD0186,WH06,3731,952,633,2025-03-30,6784487.71
INV01595,PROD0132,WH03,3829,621,79,2025-08-19,4744781.93
INV01596,PROD0111,WH05,1627,845,408,2025-10-02,364464.27
INV01597,PROD0125,WH11,3472,757,337,2025-09-03,3298434.72
INV01598,PROD0132,WH08,27,249,135,2025-04-21,33457.59
INV01599,PROD0020,WH06,1985,877,283,2025-08-22,2169843.2
INV01600,PROD0138,WH04,4153,305,796,2025-10-05,6762288.37
INV01601,PROD0024,WH02,1521,1439,362,2026-04-22,194049.18
INV01602,PROD0154,WH09,296,857,414,2026-02-21,411833.68
INV01603,PROD0037,WH12,2181,1295,318,2025-05-08,2136507.6
INV01604,PROD0054,WH01,3402,1187,747,2025-08-25,247767.66
INV01605,PROD0103,WH01,2296,1041,180,2025-05-08,2553611.2
INV01606,PROD0149,WH04,2597,645,400,2026-01-29,317483.25
INV01607,PROD0038,WH07,901,1409,229,2026-04-20,1453826.57
INV01608,PROD0174,WH01,1098,269,529,2026-01-30,228570.66
INV01609,PROD0004,WH09,1677,349,212,2025-04-21,2574413.01
INV01610,PROD0188,WH04,2881,1469,145,2025-03-31,3037524.73
INV01611,PROD0057,WH03,4866,973,559,2025-10-07,1501842.24
INV01612,PROD0173,WH01,1378,1322,414,2025-11-29,2019307.42
INV01613,PROD0020,WH10,1248,1143,402,2025-08-12,1364213.76
INV01614,PROD0017,WH04,3735,654,485,2025-04-11,4618962.45
INV01615,PROD0119,WH09,4241,1327,132,2025-05-12,4007999.46
INV01616,PROD0071,WH10,1264,1145,274,2025-01-13,1089441.6
INV01617,PROD0004,WH06,1907,800,461,2026-04-02,2927492.91
INV01618,PROD0014,WH06,1058,852,784,2026-03-17,1865878.22
INV01619,PROD0003,WH01,2749,924,167,2025-04-08,3828174.93
INV01620,PROD0080,WH10,2048,432,531,2025-04-30,4236800.0
INV01621,PROD0186,WH02,4248,450,241,2025-10-20,7724605.68
INV01622,PROD0055,WH11,2476,278,640,2025-01-01,5048440.2
INV01623,PROD0132,WH06,4016,1275,639,2026-07-26,4976506.72
INV01624,PROD0120,WH02,4603,1097,708,2025-09-07,4308638.15
INV01625,PROD0024,WH03,3197,1120,156,2025-05-29,407873.26
INV01626,PROD0162,WH04,4586,980,431,2026-01-30,10338586.68
INV01627,PROD0158,WH11,3553,425,439,2025-02-13,6196218.82
INV01628,PROD0082,WH05,4440,1274,293,2025-02-13,9947287.2
INV01629,PROD0147,WH09,1761,1409,634,2025-03-19,79597.2
INV01630,PROD0159,WH12,220,1257,517,2025-08-14,251796.6
INV01631,PROD0188,WH04,4818,1002,587,2025-06-11,5079761.94
INV01632,PROD0060,WH11,4623,941,259,2025-09-10,10149888.96
INV01633,PROD0147,WH09,2888,330,653,2025-05-12,130537.6
INV01634,PROD0049,WH11,1664,1222,686,2026-03-24,415484.16
INV01635,PROD0063,WH10,3986,831,122,2026-04-19,2853417.96
INV01636,PROD0110,WH03,4576,1037,684,2025-04-19,1218543.04
INV01637,PROD0150,WH08,2977,958,358,2025-02-04,6637191.73
INV01638,PROD0152,WH12,1871,903,745,2026-04-12,4644794.92
INV01639,PROD0109,WH01,1462,696,748,2025-10-02,2267956.74
INV01640,PROD0076,WH11,344,522,759,2025-07-06,650173.76
INV01641,PROD0030,WH09,44,1433,639,2025-08-31,18475.16
INV01642,PROD0058,WH09,2068,814,235,2025-09-21,3611534.52
INV01643,PROD0117,WH10,1514,528,302,2026-06-06,341891.48
INV01644,PROD0159,WH02,2598,332,62,2026-06-25,2973488.94
INV01645,PROD0100,WH04,1001,1034,348,2025-03-28,1244873.63
INV01646,PROD0192,WH08,1033,850,125,2026-06-19,83177.16
INV01647,PROD0019,WH07,2040,320,100,2025-07-29,908636.4
INV01648,PROD0176,WH01,273,805,198,2025-02-15,673144.29
INV01649,PROD0173,WH05,2647,1164,780,2026-04-12,3878887.33
INV01650,PROD0094,WH07,1779,328,171,2026-06-24,1479647.67
INV01651,PROD0183,WH04,4476,1314,260,2025-01-26,10199237.4
INV01652,PROD0113,WH01,478,228,329,2025-09-23,93601.96
INV01653,PROD0183,WH09,515,921,587,2025-06-24,1173504.75
INV01654,PROD0146,WH05,4286,532,734,2026-05-31,10323302.46
INV01655,PROD0063,WH11,1191,1353,205,2025-11-07,852589.26
INV01656,PROD0116,WH02,2668,1396,287,2025-11-18,579356.2
INV01657,PROD0113,WH08,1411,1143,425,2026-08-02,276302.02
INV01658,PROD0047,WH11,3280,1247,131,2025-05-15,870610.4
INV01659,PROD0057,WH02,271,1322,541,2025-02-24,83641.44
INV01660,PROD0118,WH03,142,555,405,2026-06-27,350285.6
INV01661,PROD0045,WH10,3332,338,322,2026-08-09,1671131.28
INV01662,PROD0161,WH01,787,1397,629,2026-06-15,1154544.74
INV01663,PROD0145,WH11,1681,228,93,2025-06-05,959245.84
INV01664,PROD0198,WH02,622,1130,622,2025-05-27,598059.22
INV01665,PROD0004,WH07,3841,695,172,2026-04-30,5896434.33
INV01666,PROD0148,WH10,3676,1213,398,2026-08-22,8914851.4
INV01667,PROD0047,WH02,2572,854,757,2025-01-20,682685.96
INV01668,PROD0143,WH06,3260,1027,379,2025-09-26,2363467.4
INV01669,PROD0198,WH03,4712,550,458,2025-11-29,4530635.12
INV01670,PROD0047,WH04,66,753,372,2026-07-09,17518.38
INV01671,PROD0078,WH11,4286,498,160,2026-02-05,9677102.24
INV01672,PROD0124,WH08,4616,1415,138,2025-11-02,8711038.24
INV01673,PROD0075,WH03,1140,263,482,2025-01-28,2144237.4
INV01674,PROD0103,WH10,2314,954,759,2026-04-12,2573630.8
INV01675,PROD0137,WH06,2532,969,761,2025-09-17,777450.6
INV01676,PROD0090,WH01,3580,1438,148,2026-06-18,5155164.2
INV01677,PROD0144,WH07,1187,1033,588,2025-04-11,2579908.89
INV01678,PROD0069,WH08,4471,365,650,2026-07-05,4200325.66
INV01679,PROD0061,WH11,4748,1455,195,2025-12-19,8744154.2
INV01680,PROD0138,WH08,3339,1418,743,2025-10-27,5436860.31
INV01681,PROD0050,WH03,548,705,306,2025-10-23,938323.96
INV01682,PROD0003,WH10,4087,992,238,2025-12-19,5691433.59
INV01683,PROD0107,WH01,72,1032,289,2025-05-10,26663.76
INV01684,PROD0113,WH09,198,1057,552,2025-06-05,38772.36
INV01685,PROD0094,WH06,3201,1005,757,2025-03-15,2662367.73
INV01686,PROD0118,WH11,1781,1372,726,2025-12-08,4393370.8
INV01687,PROD0198,WH09,571,960,320,2026-04-10,549022.21
INV01688,PROD0081,WH07,790,1032,569,2025-03-31,640152.8
INV01689,PROD0109,WH01,1638,482,599,2026-08-02,2540980.26
INV01690,PROD0051,WH12,1831,578,163,2026-03-31,351368.9
INV01691,PROD0147,WH12,1855,397,388,2025-11-28,83846.0
INV01692,PROD0170,WH01,1174,1214,617,2025-12-14,566431.52
INV01693,PROD0035,WH06,3740,1223,408,2025-08-21,8794497.8
INV01694,PROD0046,WH05,3277,755,699,2026-08-21,613978.72
INV01695,PROD0154,WH09,178,555,663,2025-04-12,247656.74
INV01696,PROD0069,WH02,2244,1240,383,2026-04-26,2108148.24
INV01697,PROD0093,WH08,4086,838,738,2025-08-02,3038472.18
INV01698,PROD0064,WH11,734,578,218,2025-04-18,334659.96
INV01699,PROD0165,WH05,798,879,388,2025-06-14,1896662.46
INV01700,PROD0049,WH02,787,705,310,2026-08-26,196506.03
INV01701,PROD0149,WH10,2795,1098,784,2025-12-01,341688.75
INV01702,PROD0074,WH11,4304,275,248,2025-03-27,4652839.2
INV01703,PROD0192,WH11,4588,430,260,2026-02-28,369425.76
INV01704,PROD0005,WH12,3084,1161,336,2025-12-30,3261977.64
INV01705,PROD0100,WH06,2918,1471,741,2025-03-01,3628912.34
INV01706,PROD0070,WH10,731,501,792,2026-04-27,1421349.09
INV01707,PROD0090,WH08,1129,925,521,2025-09-07,1625748.71
INV01708,PROD0004,WH04,3446,414,531,2026-07-14,5290057.98
INV01709,PROD0126,WH02,1605,1381,72,2025-04-27,357112.5
INV01710,PROD0039,WH12,3778,268,609,2026-06-29,4358905.28
INV01711,PROD0163,WH11,2745,592,158,2025-02-13,351167.85
INV01712,PROD0129,WH05,3170,1308,345,2026-05-24,3389332.3
INV01713,PROD0024,WH12,4689,466,55,2025-06-14,598222.62
INV01714,PROD0057,WH02,2933,1292,599,2026-01-03,905241.12
INV01715,PROD0100,WH02,1215,810,730,2025-10-19,1511010.45
INV01716,PROD0070,WH06,324,1208,252,2025-10-13,629982.36
INV01717,PROD0041,WH11,1850,1161,374,2025-07-23,4355899.0
INV01718,PROD0182,WH10,1490,927,293,2026-06-08,624459.0
INV01719,PROD0174,WH09,893,872,376,2025-05-01,185895.81
INV01720,PROD0060,WH04,1390,622,96,2025-07-07,3051772.8
INV01721,PROD0108,WH06,3389,1397,640,2025-01-13,6464009.15
INV01722,PROD0188,WH07,4239,314,671,2026-08-26,4469304.87
INV01723,PROD0057,WH11,4479,419,62,2025-07-19,1382398.56
INV01724,PROD0031,WH06,2263,230,429,2026-08-09,430784.68
INV01725,PROD0084,WH08,3432,1353,414,2026-04-01,143903.76
INV01726,PROD0152,WH04,2371,816,651,2026-03-24,5886054.92
INV01727,PROD0036,WH12,3086,738,391,2025-03-12,4459424.3
INV01728,PROD0158,WH01,4312,938,270,2026-08-13,7519869.28
INV01729,PROD0152,WH07,1515,1225,122,2025-05-10,3761017.8
INV01730,PROD0108,WH03,2917,1070,795,2025-02-12,5563739.95
INV01731,PROD0106,WH06,2352,300,674,2026-06-04,719500.32
INV01732,PROD0158,WH02,1167,1281,95,2025-01-13,2035177.98
INV01733,PROD0086,WH09,110,891,553,2026-06-19,26603.5
INV01734,PROD0135,WH01,4327,1140,323,2025-10-29,670295.57
INV01735,PROD0163,WH06,3655,540,604,2026-06-11,467584.15
INV01736,PROD0183,WH06,3793,1060,257,2026-07-27,8642919.45
INV01737,PROD0014,WH05,1755,1243,664,2025-04-25,3095100.45
INV01738,PROD0120,WH05,1577,1478,173,2026-04-05,1476150.85
INV01739,PROD0138,WH01,1296,237,59,2026-05-20,2110263.84
INV01740,PROD0080,WH10,3774,859,378,2025-11-04,7807462.5
INV01741,PROD0144,WH12,2220,1127,236,2025-11-21,4825103.4
INV01742,PROD0182,WH05,972,1249,592,2026-08-02,407365.2
INV01743,PROD0106,WH02,1030,653,717,2025-06-24,315087.3
INV01744,PROD0070,WH07,2593,936,109,2026-05-29,5041803.27
INV01745,PROD0044,WH03,3992,1018,491,2025-06-21,9041081.6
INV01746,PROD0073,WH04,4613,972,266,2026-05-17,9909462.08
INV01747,PROD0045,WH03,913,212,51,2025-11-30,457906.02
INV01748,PROD0184,WH03,2181,1114,585,2025-10-11,4490700.81
INV01749,PROD0107,WH04,3197,1120,767,2026-04-20,1183945.01
INV01750,PROD0084,WH05,1462,1024,760,2025-02-23,61301.66
INV01751,PROD0082,WH01,2378,570,405,2026-04-03,5327623.64
INV01752,PROD0107,WH04,3454,531,675,2026-08-02,1279119.82
INV01753,PROD0185,WH12,3553,460,716,2026-02-24,8439263.25
INV01754,PROD0021,WH12,1307,1428,214,2026-02-13,1313900.96
INV01755,PROD0196,WH11,4994,896,783,2025-10-31,1941617.26
INV01756,PROD0178,WH08,1189,886,140,2026-07-13,1601820.8
INV01757,PROD0161,WH10,687,1149,216,2025-08-10,1007842.74
INV01758,PROD0007,WH07,4661,586,256,2026-06-17,4192988.99
INV01759,PROD0070,WH09,1207,1020,331,2025-06-07,2346878.73
INV01760,PROD0127,WH05,1894,667,114,2025-12-14,3686121.74
INV01761,PROD0143,WH10,4922,268,565,2025-06-08,3568400.78
INV01762,PROD0160,WH04,1811,1327,206,2025-08-23,2851383.28
INV01763,PROD0148,WH08,3183,1384,796,2026-02-09,7719252.45
INV01764,PROD0143,WH09,3797,399,355,2025-09-14,2752787.03
INV01765,PROD0176,WH07,1644,415,444,2026-08-12,4053660.12
INV01766,PROD0199,WH07,3968,411,123,2026-08-20,9623352.32
INV01767,PROD0149,WH05,2716,707,236,2026-07-12,332031.0
INV01768,PROD0170,WH04,190,215,623,2025-02-16,91671.2
INV01769,PROD0154,WH10,1335,1083,386,2025-08-01,1857425.55
INV01770,PROD0120,WH01,4803,531,725,2026-04-24,4495848.15
INV01771,PROD0128,WH10,3106,916,617,2026-05-02,4356568.78
INV01772,PROD0142,WH10,378,750,672,2026-07-25,357795.9
INV01773,PROD0057,WH07,4482,1141,779,2026-07-20,1383324.48
INV01774,PROD0165,WH01,3829,455,289,2025-12-08,9100652.33
INV01775,PROD0058,WH01,615,1191,582,2026-06-08,1074029.85
INV01776,PROD0021,WH05,2330,927,190,2026-05-18,2342302.4
INV01777,PROD0082,WH09,1754,1079,314,2025-01-06,3929626.52
INV01778,PROD0069,WH06,463,1014,188,2025-05-24,434969.98
INV01779,PROD0131,WH03,966,1395,508,2025-09-18,281424.78
INV01780,PROD0087,WH03,4267,848,119,2026-08-08,3449826.83
INV01781,PROD0165,WH07,3158,1199,434,2025-08-20,7505839.66
INV01782,PROD0049,WH06,3624,670,679,2025-09-27,904876.56
INV01783,PROD0147,WH09,4938,889,247,2026-03-23,223197.6
INV01784,PROD0115,WH06,689,899,254,2025-08-10,1219536.89
INV01785,PROD0089,WH05,2622,706,775,2025-02-21,6233175.72
INV01786,PROD0085,WH10,2212,1191,617,2025-04-26,5009892.44
INV01787,PROD0128,WH07,382,1209,736,2026-06-22,535804.66
INV01788,PROD0140,WH01,2256,1003,689,2026-07-19,3304295.52
INV01789,PROD0189,WH12,3810,1030,480,2026-06-25,8888082.3
INV01790,PROD0169,WH07,3503,413,374,2025-01-19,2467127.87
INV01791,PROD0161,WH03,1412,1431,491,2026-01-27,2071432.24
INV01792,PROD0178,WH09,1583,368,337,2026-02-23,2132617.6
INV01793,PROD0117,WH06,371,1177,275,2025-11-05,83779.22
INV01794,PROD0196,WH09,610,345,113,2025-07-05,237161.9
INV01795,PROD0127,WH05,115,715,609,2025-09-18,223814.15
INV01796,PROD0071,WH07,446,1313,763,2026-06-12,384407.4
INV01797,PROD0086,WH04,1391,652,547,2025-09-30,336413.35
INV01798,PROD0033,WH07,3324,259,109,2025-06-09,268845.12
INV01799,PROD0081,WH01,1340,727,446,2025-08-12,1085828.8
INV01800,PROD0152,WH07,4510,1450,306,2025-09-13,11196165.2
