Order_ID,Order_Date,Customer_ID,Product_ID,Warehouse_ID,Quantity,Priority,Order_Status,Unit_Price,Order_Value,Shipment_ID,Supplier_ID,Origin_Warehouse_ID,Destination_City,Shipping_Mode,Shipping_Date,Expected_Delivery_Date,Actual_Delivery_Date,Shipment_Status,Delay_Days,Freight_Cost,Product_Name,Category,Unit_Weight_Kg,Supplier_ID_product,Supplier_Name,Country,City,Lead_Time_Days,Supplier_Rating,Unit_Cost_Index,Warehouse_Name,City_warehouse,State,Capacity_Units,Order_Lead_Time_Days,Shipping_Duration_Days,On_Time_Delivery
ORD000072,2025-12-08,CUST01675,PROD0119,WH05,59,Standard,Delivered,945.06,55758.54,SHIP000072,SUP036,WH05,Hyderabad,Rail,2025-12-08,2026-01-02,2026-01-09,Delivered Late,7,371.24,Product_0119,Home Appliances,5.37,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_05,Mumbai,Maharashtra,76373,32,32,No
ORD000073,2025-01-13,CUST00334,PROD0003,WH04,224,Standard,Backordered,1392.57,311935.68,SHIP000073,SUP008,WH04,Pune,Road,2025-01-14,2025-02-14,2025-02-15,Delivered Late,1,317.93,Product_0003,Automotive,10.43,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_04,Bengaluru,Karnataka,94055,33,32,No
ORD000074,2025-07-02,CUST01272,PROD0090,WH07,298,Critical,Delivered,1439.99,429117.02,SHIP000074,SUP023,WH07,Delhi,Rail,2025-07-05,2025-07-24,2025-07-26,Delivered Late,2,381.71,Product_0090,Industrial,2.14,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_07,Delhi,Delhi,88836,24,21,No
ORD000075,2025-09-22,CUST01265,PROD0078,WH02,189,Express,In Transit,2257.84,426731.76,SHIP000075,SUP036,WH02,Mumbai,Rail,2025-09-23,2025-10-20,2025-10-27,Delivered Late,7,134.97,Product_0078,Electronics,7.04,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_02,Vijayawada,Andhra Pradesh,96218,35,34,No
ORD000076,2025-03-29,CUST02946,PROD0083,WH11,59,Standard,Delivered,982.17,57948.03,SHIP000076,SUP020,WH11,Mumbai,Road,2025-03-30,2025-05-06,2025-05-06,Delivered On Time,0,431.66,Product_0083,Consumer Goods,5.24,SUP020,Supplier_020,USA,Mumbai,30,3.9,0.94,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,38,37,Yes
ORD000077,2026-04-07,CUST00931,PROD0085,WH08,8,Standard,Delivered,2264.87,18118.96,SHIP000077,SUP010,WH08,Chennai,Rail,2026-04-07,2026-05-05,2026-05-10,Delivered Late,5,292.2,Product_0085,Automotive,12.64,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_08,Kolkata,West Bengal,92258,33,33,No
ORD000078,2025-02-15,CUST00685,PROD0124,WH09,102,Critical,Delivered,1887.14,192488.28,SHIP000078,SUP021,WH09,Pune,Road,2025-02-18,2025-03-24,2025-03-26,Delivered Late,2,263.9,Product_0124,Home Appliances,17.01,SUP021,Supplier_021,Japan,Bengaluru,30,4.0,1.06,Warehouse_09,Ahmedabad,Gujarat,59986,39,36,No
ORD000079,2026-01-27,CUST00561,PROD0149,WH12,21,Standard,Backordered,122.25,2567.25,SHIP000079,SUP026,WH12,Mumbai,Rail,2026-01-29,2026-02-02,2026-02-02,Delivered On Time,0,161.55,Product_0149,Automotive,2.1,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_12,Coimbatore,Tamil Nadu,84929,6,4,Yes
ORD000080,2025-04-29,CUST00123,PROD0077,WH10,216,Standard,Delivered,271.26,58592.16,SHIP000080,SUP031,WH10,Mumbai,Road,2025-05-02,2025-05-12,2025-05-12,Delivered On Time,0,316.78,Product_0077,Automotive,4.31,SUP031,Supplier_031,USA,Pune,3,3.7,1.12,Warehouse_10,Jaipur,Rajasthan,44160,13,10,Yes
ORD000081,2026-06-15,CUST01059,PROD0105,WH01,231,Critical,Cancelled,887.02,204901.62,SHIP000081,SUP008,WH01,Mumbai,Rail,2026-06-15,2026-07-16,2026-07-23,Delivered Late,7,405.34,Product_0105,Industrial,1.01,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_01,Hyderabad,Telangana,50678,38,38,No
ORD000082,2026-03-23,CUST02666,PROD0053,WH05,236,Express,Cancelled,2114.52,499026.72,SHIP000082,SUP037,WH05,Delhi,Road,2026-03-25,2026-04-18,2026-04-19,Delivered Late,1,389.08,Product_0053,Industrial,3.76,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_05,Mumbai,Maharashtra,76373,27,25,No
ORD000083,2026-08-29,CUST00840,PROD0044,WH04,151,Standard,In Transit,2264.8,341984.8,SHIP000083,SUP029,WH04,Vijayawada,Air,2026-08-30,2026-09-15,2026-09-15,In Transit,0,1031.79,Product_0044,Industrial,10.99,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_04,Bengaluru,Karnataka,94055,17,16,Yes
ORD000084,2025-02-15,CUST00416,PROD0046,WH05,68,Standard,Delivered,187.36,12740.48,SHIP000084,SUP030,WH05,Mumbai,Air,2025-02-17,2025-03-26,2025-04-02,Delivered Late,7,1475.62,Product_0046,Consumer Goods,8.77,SUP030,Supplier_030,Germany,Mumbai,26,3.3,0.77,Warehouse_05,Mumbai,Maharashtra,76373,46,44,No
ORD000085,2026-05-23,CUST00708,PROD0037,WH09,46,Standard,In Transit,979.6,45061.6,SHIP000085,SUP039,WH09,Chennai,Road,2026-05-26,2026-06-02,2026-06-05,Delivered Late,3,397.92,Product_0037,Home Appliances,17.63,SUP039,Supplier_039,USA,Berlin,5,4.2,1.34,Warehouse_09,Ahmedabad,Gujarat,59986,13,10,No
ORD000086,2026-07-12,CUST02685,PROD0038,WH12,222,Express,Delivered,1613.57,358212.54,SHIP000086,SUP006,WH12,Pune,Air,2026-07-12,2026-08-08,2026-08-18,Delivered Late,10,519.59,Product_0038,Electronics,5.4,SUP006,Supplier_006,Germany,Delhi,25,4.2,1.29,Warehouse_12,Coimbatore,Tamil Nadu,84929,37,37,No
ORD000087,2026-06-10,CUST00347,PROD0109,WH03,240,Express,Backordered,1551.27,372304.8,SHIP000087,SUP029,WH03,Kolkata,Air,2026-06-13,2026-07-03,2026-07-05,Delivered Late,2,597.06,Product_0109,Electronics,12.84,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_03,Chennai,Tamil Nadu,83230,25,22,No
ORD000088,2026-08-20,CUST02085,PROD0109,WH01,156,Standard,Delivered,1551.27,241998.12,SHIP000088,SUP029,WH01,Bengaluru,Rail,2026-08-23,2026-09-09,2026-09-09,In Transit,0,402.93,Product_0109,Electronics,12.84,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_01,Hyderabad,Telangana,50678,20,17,Yes
ORD000089,2025-01-03,CUST01724,PROD0088,WH11,95,Express,Cancelled,2375.9,225710.5,SHIP000089,SUP006,WH11,Pune,Road,2025-01-04,2025-02-06,2025-02-06,Delivered On Time,0,291.65,Product_0088,Consumer Goods,20.01,SUP006,Supplier_006,Germany,Delhi,25,4.2,1.29,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,34,33,Yes
ORD000090,2025-01-28,CUST02560,PROD0166,WH03,97,Express,In Transit,2227.31,216049.07,SHIP000090,SUP032,WH03,Vijayawada,Road,2025-01-28,2025-02-17,2025-02-19,Delivered Late,2,322.4,Product_0166,Consumer Goods,4.76,SUP032,Supplier_032,India,Pune,14,4.5,1.05,Warehouse_03,Chennai,Tamil Nadu,83230,22,22,No
ORD000091,2026-01-16,CUST00849,PROD0011,WH04,83,Standard,Cancelled,129.32,10733.56,SHIP000091,SUP005,WH04,Chennai,Road,2026-01-19,2026-02-07,2026-02-09,Delivered Late,2,371.65,Product_0011,Industrial,19.25,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_04,Bengaluru,Karnataka,94055,24,21,No
ORD000092,2025-06-06,CUST00535,PROD0093,WH02,245,Standard,Delivered,743.63,182189.35,SHIP000092,SUP026,WH02,Pune,Road,2025-06-08,2025-06-14,2025-06-19,Delivered Late,5,145.95,Product_0093,Industrial,1.62,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_02,Vijayawada,Andhra Pradesh,96218,13,11,No
ORD000093,2026-05-26,CUST02958,PROD0173,WH01,63,Standard,Cancelled,1465.39,92319.57,SHIP000093,SUP019,WH01,Hyderabad,Air,2026-05-28,2026-07-08,2026-07-10,Delivered Late,2,1395.72,Product_0173,Industrial,7.29,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_01,Hyderabad,Telangana,50678,45,43,No
ORD000094,2025-11-29,CUST02821,PROD0064,WH01,10,Standard,In Transit,455.94,4559.4,SHIP000094,SUP013,WH01,Chennai,Road,2025-11-30,2025-12-25,2026-01-04,Delivered Late,10,190.31,Product_0064,Consumer Goods,3.31,SUP013,Supplier_013,Vietnam,Bengaluru,20,4.8,0.75,Warehouse_01,Hyderabad,Telangana,50678,36,35,No
ORD000095,2025-04-24,CUST01730,PROD0172,WH08,89,Critical,In Transit,893.08,79484.12,SHIP000095,SUP040,WH08,Bengaluru,Rail,2025-04-24,2025-05-02,2025-05-09,Delivered Late,7,177.51,Product_0172,Consumer Goods,15.3,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_08,Kolkata,West Bengal,92258,15,15,No
ORD000096,2026-01-24,CUST01902,PROD0126,WH04,165,Critical,Delivered,222.5,36712.5,SHIP000096,SUP009,WH04,Vijayawada,Road,2026-01-24,2026-02-14,2026-02-16,Delivered Late,2,282.83,Product_0126,Automotive,12.51,SUP009,Supplier_009,China,Delhi,10,3.5,0.89,Warehouse_04,Bengaluru,Karnataka,94055,23,23,No
ORD000097,2026-05-02,CUST00664,PROD0112,WH12,286,Standard,Cancelled,1756.91,502476.26,SHIP000097,SUP022,WH12,Bengaluru,Air,2026-05-05,2026-05-22,2026-05-25,Delivered Late,3,757.12,Product_0112,Industrial,11.24,SUP022,Supplier_022,Japan,Shanghai,15,3.7,1.17,Warehouse_12,Coimbatore,Tamil Nadu,84929,23,20,No
ORD000098,2025-09-07,CUST01042,PROD0105,WH02,215,Standard,Delivered,887.02,190709.3,SHIP000098,SUP008,WH02,Delhi,Road,2025-09-10,2025-10-11,2025-10-16,Delivered Late,5,252.31,Product_0105,Industrial,1.01,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_02,Vijayawada,Andhra Pradesh,96218,39,36,No
ORD000099,2026-07-25,CUST00027,PROD0062,WH10,72,Express,Delivered,2011.65,144838.8,SHIP000099,SUP033,WH10,Kolkata,Road,2026-07-26,2026-08-09,2026-08-14,Delivered Late,5,233.35,Product_0062,Automotive,6.08,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_10,Jaipur,Rajasthan,44160,20,19,No
ORD000100,2025-11-11,CUST02584,PROD0061,WH03,208,Standard,Backordered,1841.65,383063.2,SHIP000100,SUP010,WH03,Hyderabad,Rail,2025-11-13,2025-12-15,2025-12-25,Delivered Late,10,235.39,Product_0061,Electronics,15.87,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_03,Chennai,Tamil Nadu,83230,44,42,No
ORD000101,2025-08-27,CUST01053,PROD0090,WH08,139,Standard,Cancelled,1439.99,200158.61,SHIP000101,SUP023,WH08,Hyderabad,Air,2025-08-29,2025-09-16,2025-09-16,Delivered On Time,0,1498.95,Product_0090,Industrial,2.14,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_08,Kolkata,West Bengal,92258,20,18,Yes
ORD000102,2025-08-22,CUST01675,PROD0012,WH06,246,Express,Delivered,116.21,28587.66,SHIP000102,SUP019,WH06,Delhi,Sea,2025-08-23,2025-09-30,2025-10-02,Delivered Late,2,433.9,Product_0012,Automotive,23.62,SUP019,Supplier_019,China,Delhi,30,4.5,1.32,Warehouse_06,Pune,Maharashtra,51480,41,40,No
ORD000103,2025-10-30,CUST02706,PROD0137,WH08,129,Standard,Delivered,307.05,39609.45,SHIP000103,SUP027,WH08,Hyderabad,Air,2025-11-02,2025-11-30,2025-12-05,Delivered Late,5,778.09,Product_0137,Automotive,8.97,SUP027,Supplier_027,USA,Mumbai,27,3.5,1.05,Warehouse_08,Kolkata,West Bengal,92258,36,33,No
ORD000104,2026-08-30,CUST01659,PROD0195,WH10,100,Express,In Transit,2468.38,246838.0,SHIP000104,SUP032,WH10,Delhi,Road,2026-09-01,2026-09-22,2026-09-25,In Transit,3,233.79,Product_0195,Electronics,3.2,SUP032,Supplier_032,India,Pune,14,4.5,1.05,Warehouse_10,Jaipur,Rajasthan,44160,26,24,No
ORD000105,2025-11-30,CUST00640,PROD0074,WH05,11,Express,Delivered,1081.05,11891.55,SHIP000105,SUP012,WH05,Pune,Air,2025-12-01,2025-12-26,2025-12-27,Delivered Late,1,674.44,Product_0074,Electronics,4.39,SUP012,Supplier_012,Vietnam,Mumbai,15,4.2,1.27,Warehouse_05,Mumbai,Maharashtra,76373,27,26,No
ORD000106,2025-04-23,CUST01742,PROD0107,WH03,176,Standard,Cancelled,370.33,65178.08,SHIP000106,SUP031,WH03,Delhi,Road,2025-04-26,2025-05-08,2025-05-09,Delivered Late,1,266.19,Product_0107,Consumer Goods,17.86,SUP031,Supplier_031,USA,Pune,3,3.7,1.12,Warehouse_03,Chennai,Tamil Nadu,83230,16,13,No
ORD000107,2025-12-28,CUST00042,PROD0130,WH06,150,Express,Delivered,2267.29,340093.5,SHIP000107,SUP025,WH06,Kolkata,Road,2025-12-28,2026-01-21,2026-01-23,Delivered Late,2,205.66,Product_0130,Electronics,18.66,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_06,Pune,Maharashtra,51480,26,26,No
ORD000108,2025-04-07,CUST01715,PROD0136,WH10,75,Critical,In Transit,310.26,23269.5,SHIP000108,SUP018,WH10,Delhi,Sea,2025-04-10,2025-05-12,2025-05-12,Delivered On Time,0,362.23,Product_0136,Home Appliances,14.31,SUP018,Supplier_018,Germany,Berlin,27,4.0,0.95,Warehouse_10,Jaipur,Rajasthan,44160,35,32,Yes
ORD000109,2025-01-16,CUST02261,PROD0116,WH08,99,Standard,Delivered,217.15,21497.85,SHIP000109,SUP037,WH08,Chennai,Rail,2025-01-18,2025-02-07,2025-02-09,Delivered Late,2,280.26,Product_0116,Consumer Goods,9.49,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_08,Kolkata,West Bengal,92258,24,22,No
ORD000110,2026-07-10,CUST01987,PROD0043,WH05,265,Express,Delivered,2403.56,636943.4,SHIP000110,SUP015,WH05,Chennai,Sea,2026-07-11,2026-08-09,2026-08-09,Delivered On Time,0,678.51,Product_0043,Electronics,9.87,SUP015,Supplier_015,USA,Mumbai,23,3.1,1.0,Warehouse_05,Mumbai,Maharashtra,76373,30,29,Yes
ORD000111,2026-01-11,CUST02884,PROD0146,WH05,243,Standard,Delivered,2408.61,585292.23,SHIP000111,SUP033,WH05,Pune,Road,2026-01-12,2026-01-25,2026-02-01,Delivered Late,7,241.35,Product_0146,Industrial,7.2,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_05,Mumbai,Maharashtra,76373,21,20,No
ORD000112,2026-01-25,CUST00702,PROD0180,WH03,83,Standard,Delivered,2037.28,169094.24,SHIP000112,SUP038,WH03,Mumbai,Air,2026-01-27,2026-02-13,2026-02-13,Delivered On Time,0,1145.51,Product_0180,Automotive,3.45,SUP038,Supplier_038,USA,Mumbai,10,4.6,1.04,Warehouse_03,Chennai,Tamil Nadu,83230,19,17,Yes
ORD000113,2025-08-05,CUST01455,PROD0039,WH03,293,Critical,In Transit,1153.76,338051.68,SHIP000113,SUP006,WH03,Hyderabad,Rail,2025-08-06,2025-09-08,2025-09-08,Delivered On Time,0,371.46,Product_0039,Industrial,3.5,SUP006,Supplier_006,Germany,Delhi,25,4.2,1.29,Warehouse_03,Chennai,Tamil Nadu,83230,34,33,Yes
ORD000114,2026-02-03,CUST02128,PROD0031,WH12,70,Critical,Delivered,190.36,13325.2,SHIP000114,SUP017,WH12,Bengaluru,Road,2026-02-04,2026-03-10,2026-03-17,Delivered Late,7,371.7,Product_0031,Electronics,21.93,SUP017,Supplier_017,Japan,Tokyo,28,4.5,0.82,Warehouse_12,Coimbatore,Tamil Nadu,84929,42,41,No
ORD000115,2025-09-17,CUST01252,PROD0142,WH08,228,Express,Delivered,946.55,215813.4,SHIP000115,SUP025,WH08,Hyderabad,Road,2025-09-18,2025-10-05,2025-10-07,Delivered Late,2,300.06,Product_0142,Home Appliances,3.91,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_08,Kolkata,West Bengal,92258,20,19,No
ORD000116,2025-11-16,CUST02950,PROD0064,WH11,172,Standard,Backordered,455.94,78421.68,SHIP000116,SUP013,WH11,Vijayawada,Road,2025-11-16,2025-12-16,2025-12-16,Delivered On Time,0,412.55,Product_0064,Consumer Goods,3.31,SUP013,Supplier_013,Vietnam,Bengaluru,20,4.8,0.75,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,30,30,Yes
ORD000117,2025-07-15,CUST02472,PROD0103,WH01,131,Standard,Backordered,1112.2,145698.2,SHIP000117,SUP005,WH01,Chennai,Road,2025-07-16,2025-08-12,2025-08-17,Delivered Late,5,398.15,Product_0103,Consumer Goods,11.62,SUP005,Supplier_005,Vietnam,Chennai,16,4.7,1.23,Warehouse_01,Hyderabad,Telangana,50678,33,32,No
ORD000118,2026-04-23,CUST01997,PROD0097,WH04,10,Express,Cancelled,1982.07,19820.7,SHIP000118,SUP025,WH04,Hyderabad,Air,2026-04-26,2026-05-21,2026-05-21,Delivered On Time,0,1764.97,Product_0097,Automotive,4.69,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_04,Bengaluru,Karnataka,94055,28,25,Yes
ORD000119,2026-02-22,CUST00919,PROD0044,WH09,56,Standard,Cancelled,2264.8,126828.8,SHIP000119,SUP029,WH09,Mumbai,Road,2026-02-23,2026-03-15,2026-03-15,Delivered On Time,0,441.93,Product_0044,Industrial,10.99,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_09,Ahmedabad,Gujarat,59986,21,20,Yes
ORD000120,2026-04-20,CUST02564,PROD0188,WH06,33,Critical,Delivered,1054.33,34792.89,SHIP000120,SUP010,WH06,Kolkata,Road,2026-04-23,2026-05-23,2026-05-23,Delivered On Time,0,120.1,Product_0188,Consumer Goods,14.93,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_06,Pune,Maharashtra,51480,33,30,Yes
ORD000121,2026-08-30,CUST00165,PROD0097,WH06,244,Standard,Cancelled,1982.07,483625.08,SHIP000121,SUP025,WH06,Hyderabad,Road,2026-09-02,2026-09-26,2026-10-03,In Transit,7,182.66,Product_0097,Automotive,4.69,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_06,Pune,Maharashtra,51480,34,31,No
ORD000122,2026-07-22,CUST01450,PROD0002,WH10,226,Critical,Cancelled,1848.67,417799.42,SHIP000122,SUP029,WH10,Mumbai,Sea,2026-07-22,2026-08-04,2026-08-04,Delivered On Time,0,646.55,Product_0002,Automotive,11.77,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_10,Jaipur,Rajasthan,44160,13,13,Yes
ORD000123,2026-06-28,CUST02941,PROD0160,WH11,228,Express,Delivered,1574.48,358981.44,SHIP000123,SUP001,WH11,Chennai,Air,2026-06-30,2026-07-22,2026-07-27,Delivered Late,5,1615.84,Product_0160,Industrial,16.75,SUP001,Supplier_001,Thailand,Chennai,16,4.5,1.23,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,29,27,No
ORD000124,2025-08-19,CUST01066,PROD0036,WH11,245,Standard,Delivered,1445.05,354037.25,SHIP000124,SUP040,WH11,Kolkata,Sea,2025-08-20,2025-09-03,2025-09-13,Delivered Late,10,601.93,Product_0036,Industrial,15.55,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,25,24,No
ORD000125,2026-06-05,CUST01821,PROD0055,WH07,103,Express,Delivered,2038.95,210011.85,SHIP000125,SUP033,WH07,Chennai,Sea,2026-06-06,2026-06-24,2026-06-26,Delivered Late,2,545.12,Product_0055,Industrial,12.35,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_07,Delhi,Delhi,88836,21,20,No
ORD000126,2025-07-19,CUST02789,PROD0114,WH11,197,Critical,Backordered,2057.32,405292.04,SHIP000126,SUP023,WH11,Mumbai,Air,2025-07-22,2025-08-12,2025-08-12,Delivered On Time,0,500.41,Product_0114,Industrial,6.14,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,24,21,Yes
ORD000127,2026-08-22,CUST02803,PROD0087,WH07,209,Standard,Delivered,808.49,168974.41,SHIP000127,SUP038,WH07,Delhi,Road,2026-08-22,2026-09-06,2026-09-08,In Transit,2,101.81,Product_0087,Home Appliances,1.08,SUP038,Supplier_038,USA,Mumbai,10,4.6,1.04,Warehouse_07,Delhi,Delhi,88836,17,17,No
ORD000128,2025-01-21,CUST02464,PROD0191,WH06,192,Critical,Backordered,127.37,24455.04,SHIP000128,SUP034,WH06,Pune,Rail,2025-01-22,2025-02-27,2025-02-27,Delivered On Time,0,369.32,Product_0191,Consumer Goods,8.79,SUP034,Supplier_034,Vietnam,Bengaluru,26,3.0,0.92,Warehouse_06,Pune,Maharashtra,51480,37,36,Yes
ORD000129,2025-11-07,CUST00336,PROD0069,WH09,127,Express,Cancelled,939.46,119311.42,SHIP000129,SUP029,WH09,Vijayawada,Road,2025-11-07,2025-11-29,2025-12-04,Delivered Late,5,114.34,Product_0069,Consumer Goods,4.63,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_09,Ahmedabad,Gujarat,59986,27,27,No
ORD000130,2026-08-11,CUST01925,PROD0111,WH08,10,Standard,Delivered,224.01,2240.1,SHIP000130,SUP040,WH08,Delhi,Sea,2026-08-14,2026-08-21,2026-08-21,Delivered On Time,0,472.58,Product_0111,Automotive,2.77,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_08,Kolkata,West Bengal,92258,10,7,Yes
ORD000131,2026-08-19,CUST00881,PROD0080,WH12,66,Express,Backordered,2068.75,136537.5,SHIP000131,SUP026,WH12,Pune,Air,2026-08-19,2026-08-29,2026-09-03,In Transit,5,546.39,Product_0080,Industrial,2.31,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_12,Coimbatore,Tamil Nadu,84929,15,15,No
ORD000132,2026-03-10,CUST01454,PROD0040,WH08,158,Standard,In Transit,1370.86,216595.88,SHIP000132,SUP003,WH08,Kolkata,Road,2026-03-10,2026-04-04,2026-04-11,Delivered Late,7,294.35,Product_0040,Industrial,0.46,SUP003,Supplier_003,Germany,Bengaluru,17,3.6,1.29,Warehouse_08,Kolkata,West Bengal,92258,32,32,No
ORD000133,2026-01-06,CUST00972,PROD0024,WH02,256,Standard,Cancelled,127.58,32660.48,SHIP000133,SUP032,WH02,Delhi,Air,2026-01-08,2026-01-30,2026-01-30,Delivered On Time,0,614.96,Product_0024,Industrial,16.82,SUP032,Supplier_032,India,Pune,14,4.5,1.05,Warehouse_02,Vijayawada,Andhra Pradesh,96218,24,22,Yes
ORD000134,2026-07-14,CUST02733,PROD0117,WH07,35,Standard,Backordered,225.82,7903.7,SHIP000134,SUP021,WH07,Chennai,Sea,2026-07-16,2026-08-26,2026-09-05,In Transit,10,465.73,Product_0117,Electronics,0.6,SUP021,Supplier_021,Japan,Bengaluru,30,4.0,1.06,Warehouse_07,Delhi,Delhi,88836,53,51,No
ORD000135,2025-03-19,CUST02789,PROD0186,WH12,167,Critical,Delivered,1818.41,303674.47,SHIP000135,SUP003,WH12,Mumbai,Road,2025-03-22,2025-04-10,2025-04-17,Delivered Late,7,148.38,Product_0186,Consumer Goods,17.07,SUP003,Supplier_003,Germany,Bengaluru,17,3.6,1.29,Warehouse_12,Coimbatore,Tamil Nadu,84929,29,26,No
ORD000136,2026-06-26,CUST00030,PROD0104,WH01,22,Express,Delivered,2220.94,48860.68,SHIP000136,SUP037,WH01,Chennai,Road,2026-06-29,2026-07-22,2026-08-01,Delivered Late,10,257.96,Product_0104,Automotive,18.71,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_01,Hyderabad,Telangana,50678,36,33,No
ORD000137,2025-10-12,CUST01541,PROD0156,WH10,67,Standard,In Transit,1314.9,88098.3,SHIP000137,SUP022,WH10,Hyderabad,Road,2025-10-15,2025-11-07,2025-11-07,Delivered On Time,0,164.91,Product_0156,Consumer Goods,21.65,SUP022,Supplier_022,Japan,Shanghai,15,3.7,1.17,Warehouse_10,Jaipur,Rajasthan,44160,26,23,Yes
ORD000138,2025-05-20,CUST00575,PROD0062,WH08,198,Standard,Backordered,2011.65,398306.7,SHIP000138,SUP033,WH08,Bengaluru,Rail,2025-05-23,2025-06-06,2025-06-13,Delivered Late,7,386.99,Product_0062,Automotive,6.08,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_08,Kolkata,West Bengal,92258,24,21,No
ORD000139,2026-07-07,CUST00221,PROD0153,WH03,100,Standard,In Transit,198.38,19838.0,SHIP000139,SUP017,WH03,Vijayawada,Air,2026-07-07,2026-08-14,2026-08-24,Delivered Late,10,1515.01,Product_0153,Automotive,2.89,SUP017,Supplier_017,Japan,Tokyo,28,4.5,0.82,Warehouse_03,Chennai,Tamil Nadu,83230,48,48,No
ORD000140,2025-10-09,CUST00827,PROD0007,WH11,195,Critical,In Transit,899.59,175420.05,SHIP000140,SUP030,WH11,Kolkata,Road,2025-10-12,2025-11-14,2025-11-14,Delivered On Time,0,211.51,Product_0007,Home Appliances,20.34,SUP030,Supplier_030,Germany,Mumbai,26,3.3,0.77,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,36,33,Yes
ORD000141,2026-07-16,CUST02014,PROD0038,WH09,100,Standard,Delivered,1613.57,161357.0,SHIP000141,SUP006,WH09,Bengaluru,Sea,2026-07-16,2026-08-14,2026-08-17,Delivered Late,3,367.69,Product_0038,Electronics,5.4,SUP006,Supplier_006,Germany,Delhi,25,4.2,1.29,Warehouse_09,Ahmedabad,Gujarat,59986,32,32,No
ORD000142,2025-09-15,CUST02642,PROD0199,WH05,75,Standard,Backordered,2425.24,181893.0,SHIP000142,SUP001,WH05,Vijayawada,Road,2025-09-17,2025-10-12,2025-10-13,Delivered Late,1,345.47,Product_0199,Consumer Goods,1.76,SUP001,Supplier_001,Thailand,Chennai,16,4.5,1.23,Warehouse_05,Mumbai,Maharashtra,76373,28,26,No
ORD000143,2025-12-26,CUST01518,PROD0119,WH07,17,Express,Backordered,945.06,16066.02,SHIP000143,SUP036,WH07,Hyderabad,Rail,2025-12-29,2026-01-28,2026-01-29,Delivered Late,1,347.41,Product_0119,Home Appliances,5.37,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_07,Delhi,Delhi,88836,34,31,No
ORD000144,2026-03-16,CUST00754,PROD0086,WH07,147,Express,Delivered,241.85,35551.95,SHIP000144,SUP040,WH07,Pune,Sea,2026-03-18,2026-04-03,2026-04-06,Delivered Late,3,554.11,Product_0086,Automotive,17.29,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_07,Delhi,Delhi,88836,21,19,No
