Order_ID,Order_Date,Customer_ID,Product_ID,Warehouse_ID,Quantity,Priority,Order_Status,Unit_Price,Order_Value
ORD000280,2026-08-19,CUST02959,PROD0187,WH12,148,Express,Delivered,1539.34,227822.32
ORD000281,2025-02-11,CUST01471,PROD0173,WH04,79,Standard,In Transit,1465.39,115765.81
ORD000282,2025-02-26,CUST00497,PROD0014,WH07,215,Standard,In Transit,1763.59,379171.85
ORD000283,2025-07-15,CUST01367,PROD0150,WH12,33,Critical,Cancelled,2229.49,73573.17
ORD000284,2025-03-03,CUST02475,PROD0048,WH08,194,Standard,Delivered,60.28,11694.32
ORD000285,2025-09-20,CUST02866,PROD0158,WH05,178,Standard,Delivered,1743.94,310421.32
ORD000286,2025-04-22,CUST01852,PROD0029,WH02,288,Standard,Cancelled,1651.85,475732.8
ORD000287,2025-06-27,CUST01023,PROD0036,WH11,201,Standard,In Transit,1445.05,290455.05
ORD000288,2025-01-26,CUST02288,PROD0042,WH08,3,Standard,Delivered,974.47,2923.41
ORD000289,2026-02-14,CUST02845,PROD0029,WH05,53,Critical,In Transit,1651.85,87548.05
ORD000290,2026-06-15,CUST02251,PROD0135,WH05,258,Critical,Delivered,154.91,39966.78
ORD000291,2025-11-13,CUST01773,PROD0160,WH07,121,Express,Cancelled,1574.48,190512.08
ORD000292,2026-06-16,CUST01490,PROD0141,WH06,150,Standard,Cancelled,2406.0,360900.0
ORD000293,2025-04-16,CUST01320,PROD0141,WH03,153,Standard,Delivered,2406.0,368118.0
ORD000294,2026-04-09,CUST02335,PROD0182,WH07,217,Standard,Backordered,419.1,90944.7
ORD000295,2025-09-03,CUST02121,PROD0142,WH12,135,Standard,Backordered,946.55,127784.25
ORD000296,2025-03-22,CUST02774,PROD0134,WH01,256,Express,Delivered,1179.62,301982.72
ORD000297,2026-01-31,CUST00337,PROD0144,WH04,62,Critical,In Transit,2173.47,134755.14
ORD000298,2026-06-06,CUST00203,PROD0041,WH04,287,Standard,Delivered,2354.54,675752.98
ORD000299,2025-09-21,CUST00231,PROD0180,WH06,63,Express,In Transit,2037.28,128348.64
ORD000300,2025-10-01,CUST02952,PROD0112,WH06,293,Standard,Delivered,1756.91,514774.63
ORD000301,2025-06-21,CUST02692,PROD0085,WH10,68,Standard,Delivered,2264.87,154011.16
ORD000302,2025-09-22,CUST02963,PROD0108,WH08,225,Standard,Delivered,1907.35,429153.75
ORD000303,2025-01-26,CUST02328,PROD0144,WH12,137,Standard,Backordered,2173.47,297765.39
ORD000304,2026-04-14,CUST00809,PROD0005,WH01,46,Standard,Backordered,1057.71,48654.66
ORD000305,2026-04-21,CUST01329,PROD0152,WH07,95,Standard,Delivered,2482.52,235839.4
ORD000306,2025-12-22,CUST00466,PROD0171,WH04,290,Standard,Cancelled,1167.29,338514.1
ORD000307,2025-01-26,CUST02785,PROD0193,WH06,247,Express,Delivered,950.51,234775.97
ORD000308,2025-02-03,CUST01198,PROD0010,WH10,292,Standard,Backordered,303.44,88604.48
ORD000309,2025-09-21,CUST00804,PROD0187,WH09,214,Standard,Backordered,1539.34,329418.76
ORD000310,2025-05-18,CUST00266,PROD0035,WH03,256,Critical,Backordered,2351.47,601976.32
ORD000311,2026-07-20,CUST02295,PROD0031,WH08,48,Standard,Backordered,190.36,9137.28
ORD000312,2026-04-07,CUST02126,PROD0120,WH03,93,Standard,Delivered,936.05,87052.65
ORD000313,2025-06-17,CUST01671,PROD0079,WH06,6,Express,In Transit,1270.55,7623.3
ORD000314,2025-03-22,CUST02902,PROD0139,WH02,193,Standard,Delivered,1868.92,360701.56
ORD000315,2026-02-11,CUST02301,PROD0009,WH09,103,Express,Delivered,50.77,5229.31
ORD000316,2026-07-28,CUST02523,PROD0194,WH02,74,Express,Cancelled,2029.23,150163.02
ORD000317,2025-02-15,CUST00176,PROD0044,WH12,74,Critical,Cancelled,2264.8,167595.2
ORD000318,2026-08-22,CUST01445,PROD0116,WH05,113,Express,In Transit,217.15,24537.95
ORD000319,2025-02-22,CUST01596,PROD0144,WH06,152,Express,Delivered,2173.47,330367.44
ORD000320,2026-04-21,CUST00254,PROD0120,WH04,263,Critical,Cancelled,936.05,246181.15
ORD000321,2026-08-15,CUST01544,PROD0176,WH12,86,Standard,Cancelled,2465.73,212052.78
ORD000322,2025-01-16,CUST00903,PROD0053,WH07,58,Express,Delivered,2114.52,122642.16
ORD000323,2025-12-26,CUST02155,PROD0065,WH07,149,Standard,Delivered,1880.28,280161.72
ORD000324,2026-05-02,CUST01195,PROD0176,WH12,214,Express,Delivered,2465.73,527666.22
ORD000325,2026-05-17,CUST02106,PROD0070,WH07,281,Standard,Delivered,1944.39,546373.59
ORD000326,2025-05-21,CUST01361,PROD0046,WH11,95,Standard,Delivered,187.36,17799.2
ORD000327,2026-03-23,CUST02990,PROD0121,WH07,208,Standard,Delivered,2034.81,423240.48
ORD000328,2025-10-17,CUST00084,PROD0121,WH10,143,Standard,Backordered,2034.81,290977.83
ORD000329,2025-07-28,CUST01141,PROD0033,WH11,83,Standard,Delivered,80.88,6713.04
ORD000330,2026-04-20,CUST00712,PROD0180,WH10,52,Standard,In Transit,2037.28,105938.56
ORD000331,2026-02-17,CUST01558,PROD0081,WH09,17,Standard,In Transit,810.32,13775.44
ORD000332,2026-03-03,CUST01762,PROD0055,WH02,218,Express,Delivered,2038.95,444491.1
ORD000333,2026-01-06,CUST01941,PROD0179,WH05,228,Express,In Transit,784.18,178793.04
ORD000334,2025-10-17,CUST01807,PROD0098,WH10,292,Standard,Delivered,1977.2,577342.4
ORD000335,2026-03-08,CUST00901,PROD0110,WH09,201,Standard,Delivered,266.29,53524.29
ORD000336,2025-09-25,CUST00657,PROD0168,WH12,82,Express,Delivered,1556.03,127594.46
ORD000337,2025-05-31,CUST02504,PROD0153,WH11,128,Express,Delivered,198.38,25392.64
ORD000338,2025-09-12,CUST00659,PROD0191,WH11,80,Standard,In Transit,127.37,10189.6
ORD000339,2025-12-19,CUST02821,PROD0150,WH02,189,Standard,Cancelled,2229.49,421373.61
ORD000340,2026-01-12,CUST02839,PROD0125,WH03,156,Standard,Cancelled,950.01,148201.56
ORD000341,2025-12-24,CUST00851,PROD0091,WH07,160,Express,Delivered,1585.12,253619.2
ORD000342,2026-08-31,CUST02574,PROD0038,WH09,242,Standard,Delivered,1613.57,390483.94
ORD000343,2026-01-05,CUST02314,PROD0137,WH03,82,Standard,Cancelled,307.05,25178.1
ORD000344,2025-08-15,CUST00141,PROD0037,WH10,44,Standard,Delivered,979.6,43102.4
ORD000345,2025-10-30,CUST02943,PROD0005,WH08,162,Critical,Cancelled,1057.71,171349.02
ORD000346,2026-01-24,CUST02454,PROD0082,WH11,221,Critical,Backordered,2240.38,495123.98
ORD000347,2026-01-12,CUST02341,PROD0150,WH08,149,Critical,In Transit,2229.49,332194.01
ORD000348,2025-04-28,CUST01930,PROD0110,WH12,124,Critical,Cancelled,266.29,33019.96
ORD000349,2025-01-05,CUST01055,PROD0140,WH04,1,Express,Delivered,1464.67,1464.67
ORD000350,2026-03-20,CUST02403,PROD0060,WH11,183,Standard,Delivered,2195.52,401780.16
ORD000351,2025-12-18,CUST02253,PROD0172,WH06,208,Standard,Delivered,893.08,185760.64
ORD000352,2026-06-17,CUST01502,PROD0150,WH11,97,Express,Delivered,2229.49,216260.53
ORD000353,2025-05-04,CUST02339,PROD0006,WH12,21,Critical,Delivered,630.61,13242.81
ORD000354,2025-10-04,CUST00111,PROD0027,WH08,223,Standard,Delivered,1265.29,282159.67
ORD000355,2026-01-29,CUST01092,PROD0055,WH12,48,Standard,Backordered,2038.95,97869.6
ORD000356,2025-12-26,CUST01719,PROD0143,WH09,32,Critical,Delivered,724.99,23199.68
ORD000357,2026-04-14,CUST02421,PROD0064,WH02,288,Standard,Backordered,455.94,131310.72
ORD000358,2025-02-26,CUST00196,PROD0017,WH01,130,Express,In Transit,1236.67,160767.1
ORD000359,2025-09-08,CUST00126,PROD0003,WH05,278,Standard,Delivered,1392.57,387134.46
ORD000360,2025-05-30,CUST00262,PROD0010,WH10,245,Express,In Transit,303.44,74342.8
ORD000361,2026-03-28,CUST02935,PROD0191,WH03,52,Express,In Transit,127.37,6623.24
ORD000362,2025-06-11,CUST00924,PROD0063,WH11,209,Standard,Backordered,715.86,149614.74
ORD000363,2025-04-30,CUST01822,PROD0089,WH06,230,Critical,Delivered,2377.26,546769.8
ORD000364,2026-08-05,CUST02203,PROD0190,WH12,186,Critical,Delivered,2167.17,403093.62
ORD000365,2025-12-17,CUST01605,PROD0085,WH11,162,Standard,Delivered,2264.87,366908.94
ORD000366,2025-04-09,CUST00108,PROD0104,WH01,199,Express,Delivered,2220.94,441967.06
ORD000367,2025-06-16,CUST02083,PROD0137,WH12,279,Standard,Cancelled,307.05,85666.95
ORD000368,2026-05-29,CUST00655,PROD0152,WH11,33,Standard,Delivered,2482.52,81923.16
ORD000369,2026-02-05,CUST02771,PROD0032,WH04,19,Standard,Cancelled,1611.41,30616.79
ORD000370,2025-12-31,CUST02014,PROD0003,WH06,121,Standard,Delivered,1392.57,168500.97
ORD000371,2026-07-31,CUST00998,PROD0161,WH02,69,Standard,In Transit,1467.02,101224.38
ORD000372,2025-11-22,CUST02464,PROD0171,WH11,293,Express,In Transit,1167.29,342015.97
ORD000373,2026-08-04,CUST00285,PROD0109,WH11,215,Critical,Delivered,1551.27,333523.05
ORD000374,2025-09-04,CUST01471,PROD0140,WH08,123,Standard,Delivered,1464.67,180154.41
ORD000375,2026-03-10,CUST02566,PROD0093,WH04,280,Standard,Cancelled,743.63,208216.4
ORD000376,2025-04-03,CUST00027,PROD0103,WH02,54,Standard,Cancelled,1112.2,60058.8
ORD000377,2025-09-25,CUST02275,PROD0097,WH01,21,Standard,Delivered,1982.07,41623.47
ORD000378,2025-11-17,CUST01592,PROD0160,WH08,97,Express,Backordered,1574.48,152724.56
ORD000379,2025-03-03,CUST01392,PROD0148,WH10,138,Standard,Backordered,2425.15,334670.7
ORD000380,2025-10-27,CUST00848,PROD0195,WH01,42,Standard,Delivered,2468.38,103671.96
ORD000381,2026-02-07,CUST01129,PROD0068,WH07,246,Standard,In Transit,1040.35,255926.1
ORD000382,2026-07-21,CUST00018,PROD0145,WH07,28,Standard,Backordered,570.64,15977.92
ORD000383,2025-10-30,CUST02091,PROD0147,WH06,58,Standard,Delivered,45.2,2621.6
ORD000384,2025-09-10,CUST02137,PROD0132,WH08,127,Express,Delivered,1239.17,157374.59
ORD000385,2026-04-23,CUST02634,PROD0093,WH10,263,Standard,Delivered,743.63,195574.69
ORD000386,2026-01-04,CUST00157,PROD0017,WH01,144,Standard,Delivered,1236.67,178080.48
ORD000387,2025-06-09,CUST01290,PROD0192,WH12,93,Standard,Delivered,80.52,7488.36
ORD000388,2025-06-15,CUST02182,PROD0022,WH01,35,Standard,Cancelled,1545.39,54088.65
ORD000389,2025-07-24,CUST02512,PROD0194,WH01,92,Standard,Delivered,2029.23,186689.16
ORD000390,2025-09-24,CUST01625,PROD0170,WH06,263,Standard,Cancelled,482.48,126892.24
ORD000391,2025-05-18,CUST01772,PROD0173,WH07,14,Standard,In Transit,1465.39,20515.46
ORD000392,2026-01-03,CUST01156,PROD0011,WH10,202,Standard,Delivered,129.32,26122.64
ORD000393,2026-03-19,CUST02789,PROD0181,WH09,278,Standard,Delivered,1716.56,477203.68
ORD000394,2026-07-21,CUST01058,PROD0188,WH10,144,Express,Delivered,1054.33,151823.52
ORD000395,2025-01-17,CUST02131,PROD0029,WH05,299,Standard,Delivered,1651.85,493903.15
ORD000396,2025-03-09,CUST02977,PROD0020,WH01,245,Standard,Delivered,1093.12,267814.4
ORD000397,2025-05-13,CUST01156,PROD0005,WH09,12,Standard,Delivered,1057.71,12692.52
ORD000398,2026-03-06,CUST02914,PROD0153,WH05,71,Critical,In Transit,198.38,14084.98
ORD000399,2025-11-04,CUST00204,PROD0034,WH06,184,Express,In Transit,1470.65,270599.6
ORD000400,2025-06-23,CUST01823,PROD0140,WH09,104,Standard,Delivered,1464.67,152325.68
ORD000401,2026-02-16,CUST01360,PROD0028,WH02,11,Express,Delivered,2143.38,23577.18
ORD000402,2025-04-07,CUST00962,PROD0098,WH03,208,Express,In Transit,1977.2,411257.6
ORD000403,2025-06-03,CUST02545,PROD0006,WH07,225,Standard,Delivered,630.61,141887.25
ORD000404,2025-08-30,CUST00442,PROD0019,WH03,273,Express,Delivered,445.41,121596.93
ORD000405,2025-10-31,CUST02876,PROD0012,WH02,54,Standard,Delivered,116.21,6275.34
ORD000406,2025-10-12,CUST01316,PROD0025,WH07,173,Express,Delivered,945.91,163642.43
ORD000407,2025-01-27,CUST01149,PROD0013,WH08,247,Critical,Backordered,2140.82,528782.54
ORD000408,2026-02-06,CUST01687,PROD0076,WH09,153,Express,Delivered,1890.04,289176.12
ORD000409,2025-12-26,CUST00871,PROD0003,WH02,106,Standard,Delivered,1392.57,147612.42
ORD000410,2025-03-01,CUST01199,PROD0024,WH02,159,Standard,In Transit,127.58,20285.22
ORD000411,2025-07-21,CUST01908,PROD0008,WH11,106,Critical,In Transit,1898.25,201214.5
ORD000412,2026-08-04,CUST01516,PROD0112,WH07,193,Standard,In Transit,1756.91,339083.63
ORD000413,2026-01-05,CUST02917,PROD0120,WH04,295,Critical,In Transit,936.05,276134.75
ORD000414,2026-06-17,CUST00080,PROD0123,WH05,276,Standard,Backordered,2465.21,680397.96
ORD000415,2025-06-01,CUST02860,PROD0090,WH01,73,Standard,Delivered,1439.99,105119.27
ORD000416,2025-04-12,CUST02963,PROD0045,WH06,43,Standard,Backordered,501.54,21566.22
ORD000417,2026-08-30,CUST01329,PROD0200,WH10,194,Critical,Delivered,2107.67,408887.98
ORD000418,2026-03-22,CUST01368,PROD0001,WH08,129,Standard,Delivered,2387.84,308031.36
ORD000419,2025-08-17,CUST00570,PROD0003,WH11,108,Standard,In Transit,1392.57,150397.56
ORD000420,2025-05-05,CUST01115,PROD0065,WH01,103,Standard,Delivered,1880.28,193668.84
ORD000421,2025-08-24,CUST02910,PROD0015,WH02,133,Express,Delivered,1193.32,158711.56
ORD000422,2025-06-11,CUST02217,PROD0050,WH07,250,Standard,Delivered,1712.27,428067.5
ORD000423,2026-07-08,CUST02284,PROD0148,WH02,270,Standard,Cancelled,2425.15,654790.5
ORD000424,2025-12-19,CUST00399,PROD0131,WH09,103,Standard,Delivered,291.33,30006.99
ORD000425,2025-03-09,CUST02636,PROD0189,WH06,296,Express,Cancelled,2332.83,690517.68
ORD000426,2025-06-22,CUST00821,PROD0143,WH12,238,Critical,In Transit,724.99,172547.62
ORD000427,2026-07-13,CUST02525,PROD0187,WH12,108,Standard,Delivered,1539.34,166248.72
ORD000428,2025-09-18,CUST00845,PROD0182,WH05,137,Standard,Backordered,419.1,57416.7
ORD000429,2025-08-05,CUST02633,PROD0188,WH07,298,Standard,Delivered,1054.33,314190.34
ORD000430,2025-05-04,CUST02663,PROD0124,WH10,289,Critical,Delivered,1887.14,545383.46
ORD000431,2025-06-11,CUST02654,PROD0037,WH08,25,Standard,Cancelled,979.6,24490.0
ORD000432,2025-07-20,CUST02826,PROD0149,WH09,118,Critical,Cancelled,122.25,14425.5
ORD000433,2026-03-30,CUST01277,PROD0106,WH06,230,Standard,Delivered,305.91,70359.3
ORD000434,2026-02-06,CUST00358,PROD0103,WH05,256,Standard,Delivered,1112.2,284723.2
ORD000435,2026-04-07,CUST01423,PROD0151,WH07,9,Critical,Backordered,1326.34,11937.06
ORD000436,2025-10-02,CUST00521,PROD0121,WH02,119,Express,Delivered,2034.81,242142.39
ORD000437,2025-07-25,CUST02573,PROD0099,WH08,119,Critical,Delivered,241.65,28756.35
ORD000438,2025-02-09,CUST00393,PROD0146,WH12,91,Standard,Backordered,2408.61,219183.51
ORD000439,2025-09-30,CUST01667,PROD0017,WH04,172,Standard,Backordered,1236.67,212707.24
ORD000440,2025-04-03,CUST01396,PROD0159,WH01,211,Standard,Cancelled,1144.53,241495.83
ORD000441,2025-02-11,CUST02201,PROD0192,WH03,116,Standard,Backordered,80.52,9340.32
ORD000442,2026-04-10,CUST00893,PROD0048,WH09,288,Standard,In Transit,60.28,17360.64
ORD000443,2026-01-14,CUST00984,PROD0026,WH04,22,Express,Delivered,1570.26,34545.72
ORD000444,2025-04-17,CUST02528,PROD0022,WH10,55,Express,Delivered,1545.39,84996.45
ORD000445,2025-11-24,CUST00583,PROD0125,WH10,108,Standard,In Transit,950.01,102601.08
ORD000446,2025-03-06,CUST01956,PROD0173,WH11,77,Standard,In Transit,1465.39,112835.03
ORD000447,2025-12-31,CUST02905,PROD0164,WH03,61,Express,Cancelled,713.19,43504.59
ORD000448,2026-04-29,CUST00020,PROD0064,WH04,122,Standard,Backordered,455.94,55624.68
ORD000449,2025-01-24,CUST02641,PROD0163,WH03,92,Standard,Delivered,127.93,11769.56
ORD000450,2026-06-24,CUST01974,PROD0082,WH03,222,Critical,In Transit,2240.38,497364.36
ORD000451,2025-03-03,CUST02276,PROD0155,WH02,130,Standard,Delivered,2423.72,315083.6
ORD000452,2026-05-06,CUST00019,PROD0068,WH06,248,Standard,In Transit,1040.35,258006.8
ORD000453,2025-09-30,CUST02492,PROD0145,WH10,121,Standard,In Transit,570.64,69047.44
ORD000454,2025-08-17,CUST02416,PROD0198,WH06,201,Standard,In Transit,961.51,193263.51
ORD000455,2025-01-20,CUST02947,PROD0139,WH10,161,Express,Delivered,1868.92,300896.12
ORD000456,2025-01-03,CUST01643,PROD0005,WH04,250,Standard,Cancelled,1057.71,264427.5
ORD000457,2026-02-25,CUST00889,PROD0186,WH08,218,Standard,Cancelled,1818.41,396413.38
ORD000458,2025-11-03,CUST01884,PROD0121,WH06,63,Standard,Delivered,2034.81,128193.03
ORD000459,2026-03-08,CUST00726,PROD0057,WH12,217,Standard,Backordered,308.64,66974.88
ORD000460,2025-05-16,CUST00147,PROD0074,WH08,64,Standard,Delivered,1081.05,69187.2
ORD000461,2026-05-30,CUST01717,PROD0085,WH06,212,Standard,In Transit,2264.87,480152.44
ORD000462,2025-07-12,CUST01528,PROD0120,WH09,120,Express,In Transit,936.05,112326.0
ORD000463,2026-08-08,CUST02478,PROD0014,WH03,69,Standard,In Transit,1763.59,121687.71
ORD000464,2026-02-19,CUST00848,PROD0072,WH03,124,Express,Delivered,2327.93,288663.32
ORD000465,2025-04-28,CUST01464,PROD0129,WH02,145,Standard,Cancelled,1069.19,155032.55
ORD000466,2025-07-28,CUST02246,PROD0144,WH10,296,Standard,Delivered,2173.47,643347.12
ORD000467,2025-02-03,CUST01311,PROD0026,WH06,129,Standard,Backordered,1570.26,202563.54
ORD000468,2025-11-14,CUST00565,PROD0049,WH07,13,Standard,Cancelled,249.69,3245.97
ORD000469,2025-04-30,CUST00369,PROD0170,WH07,274,Standard,Delivered,482.48,132199.52
ORD000470,2026-06-09,CUST01264,PROD0198,WH05,68,Standard,Cancelled,961.51,65382.68
ORD000471,2026-08-04,CUST02850,PROD0103,WH06,270,Express,Delivered,1112.2,300294.0
ORD000472,2025-03-30,CUST01311,PROD0066,WH07,133,Standard,Cancelled,2019.98,268657.34
ORD000473,2026-05-27,CUST02748,PROD0053,WH11,62,Express,Delivered,2114.52,131100.24
ORD000474,2025-02-16,CUST02566,PROD0009,WH02,161,Standard,Delivered,50.77,8173.97
ORD000475,2026-06-06,CUST01819,PROD0069,WH10,26,Standard,Delivered,939.46,24425.96
ORD000476,2025-10-11,CUST02823,PROD0040,WH12,247,Express,Backordered,1370.86,338602.42
ORD000477,2026-01-12,CUST02609,PROD0184,WH07,189,Standard,Cancelled,2059.01,389152.89
ORD000478,2025-05-14,CUST01888,PROD0133,WH01,286,Standard,Cancelled,43.21,12358.06
ORD000479,2025-09-05,CUST00060,PROD0056,WH06,220,Standard,Backordered,715.41,157390.2
ORD000480,2025-11-14,CUST00545,PROD0111,WH08,249,Standard,Backordered,224.01,55778.49
ORD000481,2026-03-12,CUST02351,PROD0200,WH01,91,Standard,Cancelled,2107.67,191797.97
ORD000482,2025-06-25,CUST01268,PROD0005,WH01,36,Standard,Delivered,1057.71,38077.56
ORD000483,2026-08-09,CUST01708,PROD0069,WH06,7,Express,Delivered,939.46,6576.22
ORD000484,2025-12-17,CUST01231,PROD0052,WH05,202,Standard,Backordered,807.65,163145.3
ORD000485,2025-05-23,CUST02331,PROD0073,WH03,41,Standard,Delivered,2148.16,88074.56
ORD000486,2026-02-02,CUST02526,PROD0098,WH10,32,Standard,Delivered,1977.2,63270.4
ORD000487,2026-01-04,CUST01046,PROD0161,WH10,142,Critical,Delivered,1467.02,208316.84
ORD000488,2026-05-16,CUST00559,PROD0150,WH07,256,Express,In Transit,2229.49,570749.44
ORD000489,2026-01-05,CUST02397,PROD0015,WH07,161,Standard,Delivered,1193.32,192124.52
ORD000490,2026-08-02,CUST01513,PROD0065,WH07,30,Express,Delivered,1880.28,56408.4
ORD000491,2026-01-17,CUST01968,PROD0071,WH06,262,Standard,Delivered,861.9,225817.8
ORD000492,2025-03-27,CUST00670,PROD0151,WH04,10,Standard,Cancelled,1326.34,13263.4
ORD000493,2026-04-05,CUST00258,PROD0111,WH09,203,Standard,In Transit,224.01,45474.03
ORD000494,2025-11-21,CUST02703,PROD0006,WH12,276,Standard,Delivered,630.61,174048.36
ORD000495,2026-06-06,CUST01071,PROD0186,WH09,124,Standard,Delivered,1818.41,225482.84
ORD000496,2026-05-04,CUST01051,PROD0154,WH07,118,Critical,Cancelled,1391.33,164176.94
ORD000497,2026-02-01,CUST01051,PROD0140,WH07,268,Standard,In Transit,1464.67,392531.56
ORD000498,2025-12-21,CUST02005,PROD0077,WH08,278,Standard,Cancelled,271.26,75410.28
ORD000499,2025-10-15,CUST00145,PROD0115,WH11,76,Critical,Delivered,1770.01,134520.76
ORD000500,2026-04-04,CUST02635,PROD0113,WH05,14,Standard,Cancelled,195.82,2741.48
ORD000501,2026-06-20,CUST02570,PROD0077,WH11,106,Critical,Delivered,271.26,28753.56
ORD000502,2025-10-18,CUST00801,PROD0130,WH09,176,Standard,Delivered,2267.29,399043.04
ORD000503,2025-06-17,CUST01486,PROD0160,WH06,182,Standard,Delivered,1574.48,286555.36
ORD000504,2026-03-04,CUST02430,PROD0178,WH07,36,Standard,In Transit,1347.2,48499.2
ORD000505,2026-05-05,CUST02824,PROD0095,WH12,55,Standard,Delivered,1686.21,92741.55
ORD000506,2025-12-21,CUST00673,PROD0061,WH07,270,Standard,Cancelled,1841.65,497245.5
ORD000507,2025-07-15,CUST00327,PROD0139,WH09,2,Critical,Backordered,1868.92,3737.84
ORD000508,2026-06-29,CUST01415,PROD0101,WH07,256,Express,Delivered,158.03,40455.68
ORD000509,2025-01-11,CUST00630,PROD0196,WH03,2,Express,Delivered,388.79,777.58
ORD000510,2026-08-05,CUST02020,PROD0034,WH06,61,Standard,Delivered,1470.65,89709.65
ORD000511,2025-09-13,CUST02132,PROD0095,WH06,107,Express,Delivered,1686.21,180424.47
ORD000512,2026-01-31,CUST02194,PROD0103,WH11,134,Standard,Delivered,1112.2,149034.8
ORD000513,2026-02-13,CUST02029,PROD0008,WH12,23,Standard,Delivered,1898.25,43659.75
ORD000514,2025-12-28,CUST01195,PROD0136,WH07,73,Standard,Delivered,310.26,22648.98
ORD000515,2025-09-16,CUST02025,PROD0098,WH06,28,Express,Delivered,1977.2,55361.6
ORD000516,2025-01-03,CUST01358,PROD0143,WH04,25,Express,Backordered,724.99,18124.75
ORD000517,2025-03-25,CUST02472,PROD0005,WH06,65,Standard,Backordered,1057.71,68751.15
ORD000518,2025-06-05,CUST01550,PROD0147,WH03,194,Standard,Backordered,45.2,8768.8
ORD000519,2025-06-25,CUST02709,PROD0137,WH01,207,Express,Backordered,307.05,63559.35
ORD000520,2026-04-17,CUST02811,PROD0185,WH01,299,Standard,Cancelled,2375.25,710199.75
ORD000521,2026-02-28,CUST00569,PROD0182,WH05,40,Express,In Transit,419.1,16764.0
ORD000522,2025-05-14,CUST02395,PROD0157,WH11,23,Standard,Delivered,1579.06,36318.38
ORD000523,2026-01-15,CUST01946,PROD0101,WH08,177,Standard,Delivered,158.03,27971.31
ORD000524,2025-10-04,CUST00347,PROD0147,WH03,264,Standard,Delivered,45.2,11932.8
ORD000525,2025-08-24,CUST00408,PROD0046,WH02,128,Express,Delivered,187.36,23982.08
ORD000526,2025-01-13,CUST00133,PROD0104,WH08,263,Standard,Backordered,2220.94,584107.22
ORD000527,2025-12-08,CUST00614,PROD0080,WH09,277,Standard,Cancelled,2068.75,573043.75
ORD000528,2025-02-04,CUST00106,PROD0190,WH09,35,Critical,Backordered,2167.17,75850.95
ORD000529,2026-07-13,CUST02219,PROD0188,WH02,101,Standard,Backordered,1054.33,106487.33
ORD000530,2025-08-02,CUST02688,PROD0118,WH12,225,Standard,Delivered,2466.8,555030.0
